Microglia-vascular	6916 54502 1794 313 55843 2533 54518 5788 6556 3055 1612 7097 10320 1536 6850 118788 23533 221472 6503 9332 10859 4481 3687 942 64092 6688 1378 3936 963 51411 1462 3071 79895 64581 4360 58475 64231 10288 2212 3587 84106 7409 9473 4688 27128 120425 752
OPC-B	7143 4897 80059 2891 56934 23544 375612 3751 10242 5803 1462 114788 127138867 2259 84465 54212 114805 4684 100499467 23705 114786 238 338645 10777 6323 221938 64093 5156 30010 57502 105378516 339479 23120 2915 8537 1301 114795 10485 460 22986 84239 114088 84966 54886 202374 1008 53358 57633 55612 129080 196051 27092 4661 2899 83539 100506421 63827 57110 342865 57642 26050 2571
Oligo-A	25769 57698 84978 9705 5521 288 9745 4155 6695 4684 5101 57475 118611 158471 51555 4685 55016 344148 55314 131096 4336 9053 5789 253559 7018 101928583 84623 23321 64067 6446 6457 23242 2824 5435 51148 121601 56899 28316 22871 8537 9586 79152 4137 5168 114792 1501 20 23671 154215 23705 1902 5129 5354 26289 101927459 9625 4340 933 259232 101927768 342035 5010 116154 2263 80725 221458 6900 9717 84466 85445 84735 5046 387486 7368 79628 64399 23120 5027 152404 101101773 283547 2346 219287 222537 10507 54463 23127 745 57554 2065 100287225 443 63895 54443 79776 64168 114805 8522 4036 56062 5654 4212 54886 84457 285286 79953 4118 285668 286411 114088 28513 93377 115584 58480 2891 3696 11240 57571 23149 286827 2628 100128675 124903732 143425 283999 92737 4211 4099 6663 220296 9770 56896 100506421 643965 27087 8549 2861 333 100131897 57467 645323
Oligo-B	4336 101101773 80725 7368 6900 79953 100289137 5354 4340 57571 342035 387486 54443 745 933 57467 219287 2861 283999 105375483 124903732 6696 1360 2346 6457 27087 85445 84466 118611
Pericyte	57194 8470 5787 57101 2078 25924 4301 79875 2313 79602 7450 22998 3480 338596 10580 374378 401474 79993 5362 5175 6480 3983 8503 256435 57496 124359 64123 4781 51162 57514 3655 2887 84952 117248 255488 4855 64327 153579 9429 4643 2122 22856 5420 4091 23294 9882 152189 154661 8502 5243 4205 57488 5445 57480 85358 9844 11309 85461 54622 54873 6541 54453 6397 5924 144402 8140 10611 25937 57181 57493 6103 54438 55679 3635 9712 23263 51232 159195 219771 54536 6505 2317 80014 2321 3267 3566 64344 130367 3685 9693 23380 351 23670 7010 1499 7052 2776 6529 2043 5128 23143 28232 114800 5286 83938 10564 246175 54739 5530 3455 25897 6513 26052 11213 2022 7037 221981 3909 6507 51701 6573 728577 8622 90 2120 64359 23348 659 79742 753 23345 5066 9922 306 9213 57732 90632 2034 6303 55917 259230 4739 10098 5784 8566 5583 9873 8848 477 2040 57477 221395 93664 4306 5745 8837 55959 9686 115677 28231 9267 2308 92293 29780 2114 57162 57608 51088 221692 5825 2009 3551 5467 9709 51705 57458 23368 340485 51703 152273 116159 22979 613037 2262 167465 29091 9915 8459 1362 647135 3133 25825 84251 5797 9414 1356 55930 3459 3977 7204 4093 5592 540 947 23677 80790 7075 23233 23243 3096 8301 348645 79633 151258 8496 953 23500 154043 55790 2280 57580 54852 6925 27115 2918 80704 2650 1000 3382 57670 22861 1368 126669 79658 3355 5998 6539 57556 3710 81035 93109 7804 58494 4916 79789 10052 51196 5159 4811 143872 27443 105 9934 800 57125 50509 140876 3908 65983 27147 10395 6095 463 2059 8997 5728 283131 56288 5793 2289
Pericyte-2	6539 2913 644135 55532 57125 9934 7222 6507 2918 81035 1285 8490 744 9037 8622 1634 5764 6573 64094 1004 5159 10090 6641 23500 57105 100874090 1607 10060 6540 5602 79611 100132891 55824 152330 55022 143872 10350 1286 220441 388815 2262 11178 4854 140876 50509 10723 5745 395 283383 441094 84251 79789 3355 6529 27115 8821 253782 596 10217 5137 10052 51196 7223 2983 1368 80731 8654 105 2078 2977 57101 4301 5139 101928404 7035 57630 54039 55799 79658 8825 79875 100526832 64759 5175 23136 399959 79839 7026 79993 4430 22998 5218 7450 4811 151258 23284 27443 5787 477 29940 8633 3983 338596 220965 116931 64123 255488 54997 5563 1278 256435 122786 7545 117248 221303 3655 5362 401474 2982 10319 577 9828 8503 5783 5293 1756 25924 55243 257019 153579 84952 783 65983 1909 10231 2122 143686 51751 57685 22925 93986 10628 4091 124359 9457 57194 2313 11309 85358 657 157 4855 10085 51162 4045 9844 154661 1363 1780 5396 9096 400456 5592 23263 10580 50863 3679 6480 3635 5608 57381 8140 6913 80332 4023 9839 6541 130367 6764 23114 7273 5420 22856 221981 114800 5334 9429 92293 9902 2043 7052 124909494 7010 92521 6103 55803 145820 2246 4131 6575 79739 344595 11281 79742 286097 152189 151742 5243 133522 7025 90362 28231 55137 1600 2895 54477 6453 23670 100874369 3745 26030 54873 57139 9771 85004 541471 3480 53826 1291 79602 220164 337876 54843 343450 10082 252983 79785 202151 9912 85301 63982 55255 100506474 4139 6769 2887 114991 105377443 54492 401190 27242 23704 22836 57447 2550 23493 27255 2770 54453 196740 84168 1292 760 57801 56937 4254 7225 1290 54861 9420 57480 154091 55068 4781 4035 57705 80031 952 25966 10129 1287 64150 53919 3908 290 6558 8910 9781 2028 255631 1842 58499 104355297 101926941 2852 800 375790 10040 102723370 9832 2321 220323 5549 55619 220930 100874051 65065 51285 84107 80816 9658 2059 54622 2564 5151 57188 4634 8470 2487 2115 26664 8997 6775 960 463 100507175 56901 5728 81606 114905 84162 196403 4094 2057 55885 100505635 57488 6095 9882 57496 56288 5796 10395 64359 6935 659 1879 219771 23348 23345 5797
Pericyte-FB	80114 23768 23460 5156 101928583 730 101927289 5010 30820 1306 5212 1293 54716 1303 3776 3290 79827 2327 349136 2258 84466 1545 10351 55784 348980 2192 27286 54757 10350 10349 26011 10154 64131 51678 26033 2274 2893 2162 81792 2152 1305 3973 33 5318 57214 3912 6444 25891 1902 347 10788 105369438 4920 259232 8854 101927293 84898 5337 5396 388815 4916 144165 104355297 8522 4035 57562 118429 101928104 257194 1278 5730 7025 55504
Perivascular Macrophage	6916 1794 54502 313 54518 5788 2533 55016 342184 23533 3055 6850 6503 6556 1612 9332 7097 10320 118788 64092 221472 4360 963 1536 10859 4481 1462 3071 7409 752 3936 79895 2212 1378 84106 64231 1438 58475 9473 6688 10288 89846 942 27128 3687 170591 1441 3587 6614 120425 643680 7096 342510 64581 51338 3753 150372 22797 55843 10788 9770 9595
Perivascular-FB	23768 80114 23460 10351 10349 2192 5156 10350 101928583 5212 57214 5010 347 84898 5396 1306 30820 2327 1293 5337 101927289 730 3912 27286 1634 55022 101927293 93986 4035 1278 388815 53373 55182 80005 79974 57562 1303 114793 54716 7049 64131 2274 118429 26033 4916 26011 54558 144165 1545 2200 55504 79827 349136 6444 2893 1902 7025 2152 85449 2162 140862 54757 860 2258 3973 3776 55784 4920 1740 51678 1305 8854 8522 10788 89795 348980 10154 259232 25891 105369438 104355297 5318 3290 81792 53616 91522 101928104 4053 84466 257194 114784 3488 3603 5737 33 1281 1646 54829 286411 117581 3908 2719 79776 7058 6332 165186 256691 23072 89932 6329 79987 54947 79083 54504
Perivascular-FB-KAZN2	23768 10350 80114 23460 10351 10349 101928583 2192 5156 5010 101927289 30820 1293 5212 1306 1303 57214 2258 3973 349136 4916 2162 64131 2327 79827 3912 388815 10154 27286 6444 2893 55182 347 26011 730 2152 3908 8522 5337 2274 26033 101927293 84898 1902 1740 2034 144165 81035 374378 1634 8470 6095 54757 64097 257194 4208 10659 57194 85449 55022 64359 57562 93986 3672 2321 9882 10319 114793 4035 79993 5583 2889
