gene,log2FoldChange,pvalue_adjust
MXD1,0.4806065049404254,0.6609882413186338
CDK17,0.10520054861043603,0.9536238205977748
SLC2A3,0.09733473964262708,0.979801819586182
CTDP1,0.011491764818558157,0.993832896513142
YBX3,0.2482977609616646,0.9083801563447949
WNK1,0.2556292264782212,0.48076915987137764
CCAR1,-0.0338116892085966,0.9873508537128995
OGFR,0.30749004854090844,0.9104693936129805
SNRNP40,-0.28185654390869375,0.8513702307692426
QSER1,0.04565890404388636,0.9826472246964555
MPC1,-0.004007552081881109,0.9963195338219213
HDAC7,0.1726393122292953,0.9384639217626338
LZTS1,-0.2900889059545511,0.702186329562697
NCKAP1,0.11433653469813809,0.8617032051417243
MRPS35,0.11165891499702038,0.9687793803698153
GUCY1B1,-0.055475585212308026,0.9807534874311976
SFSWAP,-0.04224454142009087,0.9720624476995892
TNK2,0.3834064279838475,0.766556343378481
MON2,-0.176750212078356,0.8034163222605413
GPBP1,0.018878826374619465,0.9907793689541429
ZNF112,-0.43852606518259285,0.8624566043451073
CS,0.1415801854545391,0.9526182277492081
ELMO2,-0.216119472392187,0.8814021936686501
WAPL,0.06459253056045335,0.9687793803698153
VMP1,-0.2069924129756057,0.7553508857525969
APPBP2,-0.013604150840427006,0.9931103099402374
EIF4B,0.038188051678493214,0.9907793689541429
SLC6A16,0.5664134475857853,0.45228822290932746
SPHK2,0.5960579738591297,0.6463007581217303
RPL18,0.0959235303437263,0.9853911656778896
U2AF2,0.24574164677258703,0.9389728418134315
EPN1,-0.12263528277566856,0.9700020216489809
HAGH,0.11431467579256874,0.9394559345947602
RNF4,-0.06453152976434443,0.9859684330174772
LIMCH1,-0.1666277267214455,0.9536238205977748
TM7SF3,-0.4973611689093584,0.6889728056020685
TAF2,-0.01849695416149854,0.9931103099402374
HIPK2,-0.16026073661136297,0.9202633893617181
TNPO3,-0.3595199079660774,0.21277984621406273
TMEM161A,-0.1896204455558921,0.9526182277492081
CTSA,0.12885271717429234,0.9687793803698153
SUGP2,-0.11459492514945845,0.9538855719444287
SLC12A2,-0.46261366550963484,0.3281546959853928
SNX24,0.23585755949374645,0.8124521871264095
EYA2,0.47030183153482613,0.8654691296959975
BTBD1,0.06538604747900438,0.9817995880673155
FAR2,-0.5773257901259885,0.6580158023326785
SBNO2,-0.15877923307899924,0.9536238205977748
PMS1,0.020662794008381048,0.9936006033925205
CALCRL,0.32419527075152876,0.8420719742614908
TAF11,-0.2261027424012364,0.9116971136039193
ANKS1A,0.2541017634520348,0.6965436248572364
AP3D1,0.15594017472369656,0.9401572931803251
ZNF76,0.12653365869455588,0.9536238205977748
NHERF2,0.32167938224361314,0.9028734773731247
BLTP3A,-0.16797660358167738,0.9437745913463388
GNAI3,0.007880569163208694,0.993832896513142
IPO5,-0.3620950956808487,0.7810329595630715
PKN2,-0.00541406437124976,0.9937236305426195
TRAM2,0.256796877663925,0.8872317652382397
NTN1,0.31767766181797574,0.8036394292997524
ANKRD44,0.1758774521188868,0.8023469714842489
KARS1,-0.6090226975132459,0.6811113466623568
ADAT1,-0.42119801751355573,0.856013599679854
TBC1D22B,-0.05293210086928339,0.9859684330174772
SPEN,-0.08882622541800987,0.9096462964605151
MYLK,-0.3372547623564903,0.7860704080619488
ZC3H15,-0.09160478984944315,0.9713959870136409
MAP2K4,-0.05045523361748716,0.9720624476995892
SLK,-0.1567104449348774,0.9019930316932219
CYB5R4,0.02831466703425576,0.9907793689541429
SEC61A2,0.26456354698840806,0.8848318528253504
TLE2,-0.46970977403619274,0.7494660540780321
FAM107B,0.2148713838160753,0.8951977772090594
ME1,0.7796476451601991,0.3757329961160035
TBC1D1,0.3563371565520927,0.06337483885986388
CDK13,0.15085121525770231,0.6666085948629806
SLC9A7,0.10562456669336848,0.9808532095795177
FOXJ2,0.013623224532305488,0.993832896513142
YBX1,0.11410278813583374,0.9591350830206679
PDE4A,0.03232955698336013,0.9931103099402374
PPP2R5A,3.7398190215210384e-4,0.9996496804380759
CTNNA2,-0.5939279405491364,0.7501466749544661
ELAVL1,0.1099985696445636,0.9536238205977748
TIE1,0.0043203369709204536,0.9977855490566864
DIP2B,0.0799054798451119,0.9462879536198131
SMARCD1,-0.22008447298844294,0.939447007247986
KDM4A,-0.0333030479058612,0.9928653398295293
NFYC,-0.16819042625846176,0.8513702307692426
MPPED2,-0.19448317807845864,0.8879280539690673
ZBTB11,0.17944809504774184,0.9234522063119309
ATXN3,-0.19961436998476892,0.6891719146831694
GOLGA5,-0.4324390326512108,0.6510467349280995
LRRC40,-0.6576215195226456,0.40106833534073266
EML1,0.299367885999462,0.9082750780817187
TRMT11,0.08689760483666212,0.9538855719444287
THUMPD1,-0.01845282106208126,0.9936006033925205
MSANTD3,-0.11651455627538836,0.9720624476995892
ATG2B,0.012304533901749605,0.9936006033925205
ARFGEF1,-0.1938047934637633,0.6471293906703988
ZFAT,0.11053054806331933,0.9687793803698153
MYO9A,-0.15930331711571696,0.6413376779363763
DDX3Y,-0.5489575767717866,0.9679673337847982
SP100,0.04176701103308256,0.9859684330174772
KLF6,-0.16669822633646078,0.9028734773731247
PLPP1,0.059170827825515346,0.9774888824562317
NEO1,0.487200557332812,0.39606685396975727
TRAM1,-2.410618070896056e-4,0.9997940812427876
PHKA1,0.46766654151852405,0.6580158023326785
TNFRSF1A,0.16058395787204635,0.9401572931803251
EVI5,-0.005624245161868635,0.993832896513142
PKM,0.4950313445327318,0.47422273146048066
DHX29,0.14171364126012498,0.9526182277492081
METTL22,-0.1805934267417534,0.9175762350619926
TP53BP1,-0.13174534089798204,0.9104693936129805
RRP15,-0.18708143782290837,0.9536238205977748
RHOA,-0.11784849868248073,0.9169331755278539
DHX8,-0.2598410917820281,0.8354403346493902
ZFY,-0.9724838340210749,0.9348065102517493
IARS2,-0.16297763253375971,0.9234522063119309
SYT1,0.49077601487377137,0.8608912458717353
NAV3,0.05551453341681352,0.9907793689541429
PDZD4,-0.3052091545519465,0.9384639217626338
