gene,log2FoldChange,pvalue_adjust
ZNF582,0.18961395558203614,0.999976290894045
VSIG2,0.4986029307045491,0.999976290894045
PHLDB1,-0.23829499768213475,0.999976290894045
MARCO,-0.13145196209708102,0.999976290894045
PRDM11,-0.2284179727953963,0.999976290894045
SYT13,-0.3195309788041393,0.999976290894045
SNAI2,-0.1344674687633625,0.999976290894045
CD74,-0.4430864915674972,0.999976290894045
HGF,0.5468413795454969,0.999976290894045
ZRANB1,0.01890034314347021,0.999976290894045
NCDN,0.18035317537905513,0.999976290894045
ADGRA2,-0.43253286240556893,0.999976290894045
ZFP64,-0.1994485670060524,0.999976290894045
MNAT1,-0.09114797410921324,0.999976290894045
SAMD4A,-0.242925141351472,0.999976290894045
RUNX3,-0.11867346433975956,0.999976290894045
MRE11,-0.025383509117928072,0.999976290894045
PLEKHB1,0.16817700157751558,0.999976290894045
SERPINB1,-0.6785424671354133,0.999976290894045
CYP3A43,0.29661733484401964,0.999976290894045
SLC7A9,0.5432451243909293,0.999976290894045
SPAST,0.05381756288104109,0.999976290894045
NRXN3,1.2353829264199148,0.999976290894045
OSBPL5,-0.09568511098966391,0.999976290894045
AQR,0.0870254439149861,0.999976290894045
CPS1,-0.30814228960577666,0.999976290894045
FHL1,0.5731833480966313,0.999976290894045
RTF2,0.2744094227312659,0.999976290894045
NLRP2,0.1310925500110289,0.999976290894045
SLC45A4,-0.11088080725132855,0.999976290894045
RNF10,0.21390268405878146,0.999976290894045
ZNF839,-0.2837159784520576,0.999976290894045
ZDHHC6,-0.14525421910629313,0.999976290894045
GRAMD1B,0.061585516295859045,0.999976290894045
RNH1,0.3513565328967597,0.999976290894045
NDUFS1,-0.06104403227855088,0.999976290894045
RB1CC1,0.05478144134370439,0.999976290894045
ERP44,-0.07060441417082913,0.999976290894045
ALAS1,-0.3511205204805559,0.999976290894045
BIRC3,-0.3396224591225093,0.999976290894045
AKAP11,-0.1876781448899845,0.999976290894045
GLRX2,0.55232299469258,0.999976290894045
SNAPC1,-0.19482354438322877,0.999976290894045
DERA,-0.26194873539418795,0.999976290894045
STRAP,0.1705426486766223,0.999976290894045
ABCC2,0.5974048713811857,0.999976290894045
DEF6,-0.14813304706004432,0.999976290894045
PLEKHO1,1.0157306065821365,0.999976290894045
GCLM,-0.02959318043183787,0.999976290894045
UBR2,-0.0984495227414973,0.999976290894045
EHD2,-0.755374854881845,0.999976290894045
CCDC28A,0.4062171587545036,0.999976290894045
RRAGD,-0.6640264736320889,0.999976290894045
HSF2,0.4492553503849118,0.999976290894045
PHF20,0.15366204584147525,0.999976290894045
HSD17B6,-0.4219506947856156,0.999976290894045
NR1H3,-0.5977702135668869,0.999976290894045
TYMP,0.43676311380844696,0.999976290894045
NCAPH2,-0.2993686323145594,0.999976290894045
TOMM34,0.17547803797042252,0.999976290894045
SEC63,-0.305497352470968,0.999976290894045
KPNA6,-0.15149178515614511,0.999976290894045
VIM,-0.5879234037812081,0.999976290894045
FAS,0.47082665562224685,0.999976290894045
RNASET2,-0.8524338384442245,0.999976290894045
CD44,-0.09374127256661043,0.999976290894045
AGPAT4,0.4003951583403117,0.999976290894045
BTN3A1,-0.6111645101645523,0.999976290894045
MIPEP,0.3339802647142777,0.999976290894045
PRKCH,-0.21153924882613542,0.999976290894045
INSRR,-0.29407357576542836,0.999976290894045
IFNGR1,0.0011089272611735789,0.999976290894045
B4GALT7,0.042252177037295544,0.999976290894045
SH2D2A,0.50810694890609,0.999976290894045
VRK2,0.20417320483805815,0.999976290894045
TNFRSF1B,0.4070089585275751,0.999976290894045
VEZT,-0.008943887608713471,0.999976290894045
POU2F2,0.18168698609624073,0.999976290894045
BRD9,0.37650719991378523,0.999976290894045
SNX1,-0.1342311625319671,0.999976290894045
TBPL1,0.04987252244934535,0.999976290894045
BMAL2,1.1141565134505074,0.999976290894045
BCLAF1,0.003376350906969065,0.999976290894045
SLC39A9,-0.09366543472665508,0.999976290894045
ANK1,0.06513287399448796,0.999976290894045
TFB1M,0.260581328583156,0.999976290894045
RABEP1,-0.05530166694396526,0.999976290894045
HMGB3,-0.20247461779098672,0.999976290894045
NUP160,-0.23546177580381727,0.999976290894045
BAK1,-0.8525660152669714,0.999976290894045
MUSK,0.43037291574219677,0.999976290894045
IKZF2,0.44248891650969807,0.999976290894045
GRN,-0.1688460615980741,0.999976290894045
FAM13B,0.04074490485272805,0.999976290894045
ARHGAP31,0.5668055608084303,0.999976290894045
CENPQ,-0.40440479731985096,0.999976290894045
SARS1,-0.06440187102774218,0.999976290894045
RANBP3,0.0533266120430724,0.999976290894045
ARID4A,-0.1973111212738355,0.999976290894045
EIPR1,0.47808176507691685,0.999976290894045
PNPLA6,-0.2957117218082439,0.999976290894045
IFT88,0.16740009989157717,0.999976290894045
ALG1,-0.052549507180207136,0.999976290894045
ZCCHC8,0.12785017889438205,0.999976290894045
ABCF2,0.8334831371865997,0.999976290894045
CHPF2,0.016788710566736316,0.999976290894045
LRRC7,0.6754293171087883,0.999976290894045
FUT8,-0.04548988469247322,0.999976290894045
UBA6,-0.040773481677554485,0.999976290894045
GAB2,0.2975909211313509,0.999976290894045
ATP6V0A1,-0.293971495978138,0.999976290894045
PIAS1,0.08076332910762972,0.999976290894045
SLC4A7,-0.13335727500451158,0.999976290894045
APBA2,0.08635883369739397,0.999976290894045
MAP2K3,0.4931150939796464,0.999976290894045
CLXN,-0.026059688770269523,0.999976290894045
TMSB10,0.03393355288031757,0.999976290894045
ASTE1,0.14469157502004237,0.999976290894045
RNF19A,0.29994813331346143,0.999976290894045
PEX3,0.12593548922559072,0.999976290894045
GABARAPL2,0.08829694101663418,0.999976290894045
MYOC,-0.20247461779098672,0.999976290894045
SH3YL1,-0.10089708064926078,0.999976290894045
FAM136A,-0.5555615045037302,0.999976290894045
VCL,-0.2874043884265953,0.999976290894045
DEPDC1B,0.6985398910131986,0.999976290894045
DAPK2,1.101108383338279,0.7737205059730474
NSMAF,-0.3556062572819616,0.999976290894045
ADSS2,-0.3406814177096639,0.999976290894045
TIMP2,0.26726129704366297,0.999976290894045
RFC1,0.03122185211859141,0.999976290894045
TBC1D23,0.02326266471025398,0.999976290894045
CUL3,-0.13970845715741903,0.999976290894045
MYOM2,1.4867682119463805,0.999976290894045
OTC,-0.29316790007338644,0.999976290894045
CYP46A1,-0.7340139456205553,0.999976290894045
ZZZ3,-0.11474260160192289,0.999976290894045
USP2,0.33483413701273024,0.999976290894045
TUBG2,0.2863229371818342,0.999976290894045
RPL26L1,0.4431821433767275,0.999976290894045
FLT4,-0.20987068890435617,0.999976290894045
NSUN2,-0.1672459790755182,0.999976290894045
FBXO42,0.28133470125089144,0.999976290894045
MFAP3,-0.13030590883198084,0.999976290894045
MRI1,0.03954125753675942,0.999976290894045
METTL1,0.04096192345191555,0.999976290894045
AGA,-0.12277168179089683,0.999976290894045
PI4K2B,0.5220392235401026,0.999976290894045
BOD1L1,-0.18962940091734434,0.999976290894045
MAT2B,0.21067802825781204,0.999976290894045
TLL1,-0.5961235890643876,0.999976290894045
EDC4,0.11965541899999187,0.999976290894045
TRIO,0.07833817355424902,0.999976290894045
VCAN,-0.44016125792587385,0.999976290894045
CLEC16A,-0.06115509442422002,0.999976290894045
MSR1,-0.14517264513542924,0.999976290894045
CDH1,-0.04866567536044618,0.999976290894045
DNAH5,1.2465634601179238,0.999976290894045
ZFYVE16,0.07401103977346517,0.999976290894045
RIPOR1,0.045140450352915695,0.999976290894045
C6,-0.08713421170732094,0.999976290894045
RAI14,-0.06600375997310669,0.999976290894045
SOX30,-0.3195309812882375,0.999976290894045
PNKP,0.01883496154441766,0.999976290894045
PHLPP2,0.03968138118088208,0.999976290894045
SPDL1,0.0204793681936137,0.999976290894045
STAU2,-0.2910388588509065,0.999976290894045
SLC66A1,-0.8915927627442679,0.999976290894045
CTNS,0.5651416386888863,0.999976290894045
RTN4R,0.059271345875107316,0.999976290894045
PHF23,-0.3004661841129687,0.999976290894045
CDH10,0.011283091021071754,0.999976290894045
INPP4A,-0.05876671035945733,0.999976290894045
RAB27B,0.5149102241991508,0.999976290894045
PSMA4,-0.1698835051289121,0.999976290894045
MYO16,-0.6508693077935311,0.999976290894045
LSG1,-0.01937902755881178,0.999976290894045
PARP3,-0.6073570399870867,0.999976290894045
TNC,-1.0372744735516615,0.999976290894045
THAP3,0.16743513290614626,0.999976290894045
RIPOR3,0.48639992866016873,0.999976290894045
TDP1,-0.6523944508155014,0.999976290894045
AIFM2,0.32080181408201863,0.999976290894045
SPATA7,-0.1980962356759458,0.999976290894045
MED17,-0.1590310041202421,0.999976290894045
RETSAT,1.144618132431141,0.999976290894045
CAPG,0.49788905939310435,0.999976290894045
AP2S1,-0.4967395813792165,0.999976290894045
USH2A,-0.45293235141113003,0.999976290894045
ZPBP,-0.46755151594394734,0.999976290894045
TG,-0.4269219415553056,0.999976290894045
ADAM28,-0.00413734076450192,0.999976290894045
BARX2,0.16214269612408821,0.999976290894045
DCUN1D1,0.1015702841852909,0.999976290894045
JADE2,0.26615664257761473,0.999976290894045
ZIC2,0.39655740283266805,0.999976290894045
LCP2,0.41985481174396283,0.999976290894045
TRIT1,-0.5432703137400702,0.999976290894045
ADRB1,-0.07972763829015377,0.999976290894045
CUL7,0.1669564927359988,0.999976290894045
CTNNA1,-0.11723851223818685,0.999976290894045
PHKA2,-0.0924364679770537,0.999976290894045
CNTLN,-0.19559304044906156,0.999976290894045
EPHA3,-0.2605274758227331,0.999976290894045
HSPA5,-0.40302891550421266,0.999976290894045
DSG2,-0.15260651548030932,0.999976290894045
GEMIN8,-0.3719136406553741,0.999976290894045
OFD1,0.07828085994363028,0.999976290894045
GPM6B,0.21617363877983609,0.999976290894045
PREX2,-0.28997041462100054,0.999976290894045
WDR37,0.15224420248069204,0.999976290894045
YTHDC2,-0.4113518294161605,0.999976290894045
CTPS2,-0.13777125296630072,0.999976290894045
ATP6V1H,-0.2796434806300556,0.999976290894045
POLR2B,-0.06005989299933087,0.999976290894045
ATOSA,-0.143239389915143,0.999976290894045
ARAP2,0.1565032055904845,0.999976290894045
TPR,0.036418434728645484,0.999976290894045
CP,-1.1484386353283094,0.999976290894045
KATNIP,0.2072755740343813,0.999976290894045
DTNBP1,-0.3188937091175389,0.999976290894045
XK,-0.5942855590348907,0.999976290894045
ANO2,-0.23428179261141785,0.999976290894045
C12orf4,-0.020635532348943338,0.999976290894045
SCML1,-0.13405904028831508,0.999976290894045
WWC3,-0.19674281439127442,0.999976290894045
ARHGAP6,-0.008955622536205571,0.999976290894045
FAM184B,0.5883309728726832,0.999976290894045
MAP4,-0.07151421486973908,0.999976290894045
GOPC,-0.7366768462676611,0.999976290894045
ROS1,0.11284513940023208,0.999976290894045
USP28,0.011787362631819369,0.999976290894045
HDAC9,0.10293718955800595,0.999976290894045
TSPAN17,0.19757000169591873,0.999976290894045
NOP16,0.09304180720936285,0.999976290894045
CC2D2A,-0.2123841121540287,0.999976290894045
RRM2B,0.6384196179776707,0.999976290894045
ZNF800,0.38163981644915124,0.999976290894045
SNX29,-0.03801435285789346,0.999976290894045
LMO3,0.06394359421966553,0.999976290894045
MRPS10,-0.029413236000302705,0.999976290894045
RSF1,0.22681362901113422,0.999976290894045
VPS13D,0.046863354969480214,0.999976290894045
CELF2,0.11210242764124674,0.999976290894045
FAM120A,0.1630129726930628,0.999976290894045
R3HDM1,-0.20650486435524815,0.999976290894045
COL9A2,0.16214269577887389,0.999976290894045
KITLG,-1.0137990177770566,0.5723599479144298
ERCC8,-0.1858757047332656,0.999976290894045
ADAMTS6,0.05035263891413136,0.999976290894045
H6PD,-0.10130773110645734,0.999976290894045
VAMP3,0.4594942832336492,0.999976290894045
